Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
North Macedonia,MKD,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,17.1,18.8,17.7,17.5,18.4
Northern Mariana Islands,MNP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Northern Mariana Islands,MNP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,69.78021978,81.13821138,62.11538462,57.95541891,62.23539373
Northern Mariana Islands,MNP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,52.96703297,71.70731707,69.29487179,50.73020753,42.33700254
Northern Mariana Islands,MNP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..
Norway,NOR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Norway,NOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.481830296,2.033898849,1.918778924,1.811199019,1.782461022
Norway,NOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.85666781,33.17867097,32.37651677,31.7821685,34.25489521
Norway,NOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.59863177,28.53061663,30.49336719,32.64461227,29.82445898
Norway,NOR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.961573812,6.669694018,6.47768065,6.103985902,6.276062105
Norway,NOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.507279581,1.626681488,1.719497163,1.726244408,1.85843416
Norway,NOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.08854882,21.96037593,22.29004036,23.31360593,23.2830044
Norway,NOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.57518873,35.93817143,36.73226499,38.22102729,36.64092532
Norway,NOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.13146877,10.59129524,10.31589031,10.02394581,10.5360651
Norway,NOR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,8.66388416,9.04278946,8.78095436,8.59087181,9.0311842
Norway,NOR,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,8,9.2,8.2,8,8.3
Oman,OMN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Oman,OMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.729760807,1.985322117,1.984599252,1.849420191,1.994719339
Oman,OMN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.7243584,41.54325475,43.2375665,38.65791269,36.98411667
Oman,OMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,53.09853524,47.94024994,49.59439552,53.89353115,51.37925096
Oman,OMN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.916115687,7.914286703,8.495178421,9.09106412,8.02929792
Oman,OMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,10.93096096,12.11954816,9.635787938,9.54295828,8.637691241
Oman,OMN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Oman,OMN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,49.65123925,41.31893239,45.71525986,50.62130514,49.49201699
Oman,OMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.65752935,4.79076433,4.52847433,3.68675041,4.39142513
Oman,OMN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.20194578,4.30561399,4.03960419,3.18646717,3.84462762
Oman,OMN,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..
Pakistan,PAK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,41.8,43.2,44.5,46,47.6
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.9774704,91.83230591,92.661026,93.39749146,93.9
Pakistan,PAK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.81706316,22.3283302,21.96320354,21.65123536,20.67787132
Pakistan,PAK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.05026114,15.96486227,17.25042394,19.04425666,19.51471242
Pakistan,PAK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.09099426,18.15011797,18.09932709,18.58905159,19.56389458
Pakistan,PAK,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.79208896,11.21091981,11.2993431,11.60274061,12.58727459
Pakistan,PAK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.551387243,3.59474547,3.774448861,4.129131364,4.108816358
Pakistan,PAK,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Pakistan,PAK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.60441138,8.736717247,8.221612469,8.581799708,9.390863379
Pakistan,PAK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.45764362,2.57026353,2.78630086,2.82844954,2.84736937
Pakistan,PAK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.67638048,0.70145196,0.91277039,0.93591465,0.94301245
Pakistan,PAK,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,3.7,..,..,3.5,..
Palau,PLW,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,47.2,47.6,46.55,46.4,44.65
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.50200653,100,100,100,100
Palau,PLW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.918015801,3.117666778,3.536414566,3.43980344,3.406238795
Palau,PLW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Palau,PLW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,6.966255517,10.1910828,8.193277311,9.055809056,11.29437074
Palau,PLW,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,0.943636063,0.938652363,0.980392157,1.017901018,1.039799211
Palau,PLW,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Palau,PLW,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.16481488,19.81694269,19.92910924,21.22240401,18.56705307
Palau,PLW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..
Palau,PLW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.07734013,12.0831728,12.17100716,11.21721172,15.71146011
Palau,PLW,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.81564617,6.31673717,6.16122437,6.56180429,7.09453392
Palau,PLW,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..
Panama,PAN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.60385895,92.35527039,93.7,93.8,93.9
Panama,PAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.786004533,2.60051772,2.384705166,2.370477759,2.35729952
Panama,PAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,52.25154275,45.43540842,45.6242131,..,..
Panama,PAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.55908252,28.4405611,29.35225641,28.27158443,28.3874504
Panama,PAN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.390802303,6.17499918,6.057774663,5.723513733,5.657542251
Panama,PAN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Panama,PAN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.10160612,10.37754165,9.995948999,9.594146356,8.65547353
Panama,PAN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.68486166,41.97300186,41.8036992,..,..
Panama,PAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.18962574,7.35213518,7.42582321,7.87820292,8.32831192
Panama,PAN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.36895657,4.4892478,4.5744648,4.56963205,4.80475616
Panama,PAN,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,22.6,22.9,23.5,22.3,22.8
Papua New Guinea,PNG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,8.7,8.9,9.1,9.2,9.3
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.4109211,13.5,19.23093987,16.6,23.6
Papua New Guinea,PNG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.45693017,17.86634043,17.64956891,16.97383552,16.97614335
Papua New Guinea,PNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Papua New Guinea,PNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.80493013,34.72997158,36.35985974,36.92404507,36.71042702
Papua New Guinea,PNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1.77710948,1.931402629,1.945336704,1.724264691,1.691022794
Papua New Guinea,PNG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.483758051,0.417619817,0.403221124,0.37621677,0.411073404
Papua New Guinea,PNG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.22728706,12.94862858,12.60500176,13.19302875,13.02172391
Papua New Guinea,PNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..
Papua New Guinea,PNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.81881714,2.33063054,2.22970986,2.29408503,2.32528329
Papua New Guinea,PNG,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.37782788,1.67796266,1.68148077,1.61519086,1.35623097
Papua New Guinea,PNG,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..
Paraguay,PRY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,65.1,66.2,67.1,67.7,68.5
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.331532,98.4,99.3,99.6,99.7
Paraguay,PRY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.773175311,11.04138737,10.5267434,10.25270136,9.995011242
Paraguay,PRY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.18040683,30.61608233,32.91084986,35.21600009,35.13487079
Paraguay,PRY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.24949917,34.15190635,34.05183999,33.25367724,33.16177386
Paraguay,PRY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.41648705,19.0612408,19.45276982,18.99274831,18.79516824
Paraguay,PRY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.068847829,0.950953302,0.892663231,0.961156153,0.974312938
Paraguay,PRY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.642274697,9.559063337,9.956474414,10.07505858,9.995756075
Paraguay,PRY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.7346587,37.14323291,38.16928454,36.85322354,36.08729094
Paraguay,PRY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.69165802,6.67556572,6.60902548,6.74497652,7.16429377
Paraguay,PRY,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.1565783,3.14797997,3.02672791,3.02979112,3.32046843
Paraguay,PRY,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,20.2,19.1,18,18.3,18.6
Peru,PER,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,75.3,77.2,79,80.7,82.4
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.852179,94.2,94.8,95.2,95.55136022
Peru,PER,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.04564406,6.935034617,6.77975956,6.885842851,6.853031035
Peru,PER,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.8754434,22.78852746,22.79367839,23.4392855,22.90441794
Peru,PER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.33787987,30.55655058,31.29788412,31.6240835,30.44919578
Peru,PER,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.78802017,13.34402811,12.97084692,13.1690241,12.84935117
Peru,PER,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.730910598,1.304784399,1.246312804,1.174986356,1.192773184
Peru,PER,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,14.91965132,13.78754764,13.17434165,14.28637131,14.52540406
Peru,PER,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.28732529,22.60031374,24.71987197,25.19218467,24.03908743
Peru,PER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.98142099,4.99025059,4.91623974,5.19228029,5.21140051
Peru,PER,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.03265738,3.07695246,3.05640173,3.19314337,3.27750611
Peru,PER,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,19.5,20.6,20,19.3,18.6
Philippines,PHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,42.9,43.7,44.4,45.2,46.3
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.08,91.98271942,93,94.18982697,95.29047394
Philippines,PHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.99649915,10.20512553,10.18295413,9.650140358,8.820323747
Philippines,PHL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.93353487,35.10306242,38.61607889,41.94979293,40.45892225
Philippines,PHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.48195098,30.28591717,30.12655058,30.56374015,30.32750788
Philippines,PHL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.92802237,19.5903032,19.50020206,19.09824717,18.5164544
Philippines,PHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.08846304,1.045585147,1.247077075,0.819584674,0.920263122
Philippines,PHL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.01961059,13.08710069,13.59379375,14.04753328,14.48847302
Philippines,PHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.20805724,26.67300334,29.55229085,30.21360537,28.38292001
Philippines,PHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.8982749,3.95484328,3.96042776,3.9538188,4.16646004
Philippines,PHL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.46860588,1.47373402,1.48271859,1.53632784,1.69175851
Philippines,PHL,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,14.7,..,..,12.9,..
Poland,POL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Poland,POL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.503070664,2.645363033,3.010348024,2.414618158,2.369464259
Poland,POL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,45.36848245,47.27161863,49.2255373,50.70246686,49.49337817
Poland,POL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.11515282,30.76804779,28.86240326,28.75731364,28.63654319
Poland,POL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,17.86906767,18.48489509,17.09098373,16.75377356,16.92498816
Poland,POL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.137407113,1.938462678,1.894930987,2.04957213,1.971041327
Poland,POL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.70990024,16.32059054,16.85409579,17.35518263,17.33648184
Poland,POL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.4503064,50.26831894,52.05568506,52.74802893,53.19533562
Poland,POL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.39477158,6.53473854,6.5601325,6.32764196,6.44682503
Poland,POL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.43370008,4.49653816,4.51487017,4.49809456,4.60206556
Poland,POL,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,12.9,9.9,9.4,9.5,8.8
Portugal,PRT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Portugal,PRT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.099443926,2.065810984,2.095868576,2.036529883,2.088548542
Portugal,PRT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.87577894,39.06340599,41.71487412,42.9830419,43.05629556
Portugal,PRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.46438213,19.32796103,19.11726582,19.29930797,18.83272376
Portugal,PRT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.13870877,12.15338515,12.34250796,12.26235271,11.89529572
Portugal,PRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.787974411,2.004023694,1.67187887,1.764707683,1.781460884
Portugal,PRT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.78871911,22.33199325,22.37058798,22.65334671,22.20119201
Portugal,PRT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,40.61511545,40.21082364,42.7242664,43.44571903,43.50842185
Portugal,PRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.31645775,9.39439487,9.30583763,9.4126482,9.51379871
Portugal,PRT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.74543333,5.78449821,5.68938971,5.75663424,5.78202772
Portugal,PRT,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,13.2,12.5,11,11.5,11.2
Puerto Rico,PRI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Puerto Rico,PRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.826985117,0.805660904,0.818676214,0.707917443,0.682321472
Puerto Rico,PRI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,41.68569922,41.5158808,44.40792495,46.04722157,46.99257275
Puerto Rico,PRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,50.93827841,51.15151236,50.22945954,50.6557671,50.84441206
Puerto Rico,PRI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,47.90264618,48.44287772,47.33513141,47.4373032,47.64169609
Puerto Rico,PRI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Puerto Rico,PRI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Puerto Rico,PRI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,67.19493497,68.75816467,68.72372409,59.95388186,60.57888409
Puerto Rico,PRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Puerto Rico,PRI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..
Puerto Rico,PRI,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..
Qatar,QAT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Qatar,QAT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.161318389,0.18387227,0.214741537,0.218257646,0.260005311
Qatar,QAT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.64612641,41.83375863,38.60516529,35.89658581,37.85751562
Qatar,QAT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,57.4407932,53.20526006,56.68796532,60.38152349,57.16456607
Qatar,QAT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.91552531,8.47608042,8.047170298,8.237423873,8.333572684
Qatar,QAT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Qatar,QAT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Qatar,QAT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,57.06147777,47.71384149,52.88942263,55.94186317,52.18885993
Qatar,QAT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.6881299,3.68284607,3.43562698,3.25339484,3.51384258
Qatar,QAT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.19502282,3.04590583,2.71251249,2.50761104,2.72214365
Qatar,QAT,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..
Romania,ROU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.76136017,99.1,100,99.82265472,100
Romania,ROU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.425960741,4.292247849,4.438847528,4.564559454,4.420082599
Romania,ROU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,42.17167904,43.47692724,44.82183773,44.92892301,44.30286636
Romania,ROU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.81202329,30.12189337,29.11024721,28.91867087,27.59180203
Romania,ROU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,20.20816691,20.12461103,19.81269339,18.9415433,17.16843646
Romania,ROU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.451968796,1.406136954,1.721071687,1.805241726,1.843956013
Romania,ROU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,18.918309,17.1121252,15.58666386,14.38335468,14.5605552
Romania,ROU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,41.34948374,42.4170514,42.33431895,41.54174729,40.20019466
Romania,ROU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.94721603,5.00346947,5.15083218,5.56050777,5.74023104
Romania,ROU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.85599756,3.91185784,4.04785347,4.43120813,4.60021067
Romania,ROU,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,20.5,18.8,19.2,18.1,18
Russian Federation,RUS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,88.3,86.1,83.6,81.4,78.5
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.5,99.41022491,100,100,99.77796936
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.873104487,3.840217285,3.55363209,3.394253381,3.530302914
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.65595987,20.66363686,20.78564336,20.78764357,20.79532298
Russian Federation,RUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.79405999,29.17390507,30.67329689,32.55429805,32.15049584
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.38301887,11.7002791,12.31277213,12.81988325,12.96920728
Russian Federation,RUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.871514747,5.425147705,4.248996052,3.692518759,3.832115681
Russian Federation,RUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.64209481,9.1831221,10.28840567,11.4687676,10.93839974
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.70338944,25.85448298,26.09088098,30.7932568,28.43343068
Russian Federation,RUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.29604387,5.28970242,5.35889816,5.35520792,5.64849091
Russian Federation,RUS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.10975885,3.01248789,3.05932784,3.18402362,3.45416045
Russian Federation,RUS,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,11.6,11.8,11.3,10.8,10.9
Rwanda,RWA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,1,1.3,1.7,2.3,3.2
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.8,29.37,34.1,37.95683289,46.6
Rwanda,RWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.98039733,25.15228103,26.34544257,24.62682286,23.56752419
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.96978206,34.06291784,33.14688636,34.68113034,36.15938593
Rwanda,RWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.45218918,16.84165271,17.28422868,17.33550367,18.83922346
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.831701295,6.703447555,7.677866309,7.624582788,8.363653011
Rwanda,RWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.252583459,1.282656297,1.264674914,1.251740352,1.239645168
Rwanda,RWA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.29372504,14.41607192,13.45137171,14.25177178,14.60906225
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.23162481,15.4217217,20.52838528,21.11106907,21.8309847
Rwanda,RWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.65446424,6.96060848,6.38999748,6.69975424,6.33025074
Rwanda,RWA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.10574889,2.23370934,2.2288599,2.34202266,2.50311065
Rwanda,RWA,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,12.4,..,..,..
Samoa,WSM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,31.4,32.2,33.3,34.3,35.3
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.15542603,98.86038208,96.8,99.8192749,99.2
Samoa,WSM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.323953649,8.644397677,9.907575642,9.147660338,9.104548751
Samoa,WSM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,47.49340828,46.43379715,44.34880529,46.96929023,48.29774944
